Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.293177,0.125986,0.287888,0.176238,110134,335389,2809068885,2547076461.000000,0.000000,523998,.,.,295568.000000,193313.000000,,1.5289608045,153624,.,.,34.000000,153556.000000,,0.000221417593581,370374,.,.,295534.000000,39757.000000,,7.43350856453,1705009,.,.,0.000000,1705009.000000,,0.0,152967,.,.,0.000000,152967.000000,,0.0,1061191,.,.,0.000000,1061191.000000,,0.0,490851,.,.,0.000000,490851.000000,,0.0
INDEL,*,*,PASS,*,QUAL,*,0.293177,0.125986,0.287888,0.176238,110134,335389,2809068885,2547076461.000000,0.000000,523998,.,.,295568.000000,193313.000000,,1.5289608045,153624,.,.,34.000000,153556.000000,,0.000221417593581,370374,.,.,295534.000000,39757.000000,,7.43350856453,1705009,.,.,0.000000,1705009.000000,,0.0,152967,.,.,0.000000,152967.000000,,0.0,1061191,.,.,0.000000,1061191.000000,,0.0,490851,.,.,0.000000,490851.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.218185,0.093524,0.360182,0.130927,54355,97471,83977437.000000,62855663.000000,0.000000,229690,.,.,127397.000000,85854.000000,,1.48387960957,50115,.,.,13.000000,50089.000000,,0.00025953802232,179575,.,.,127384.000000,35765.000000,,3.56169439396,834367,.,.,0.000000,834367.000000,,0.0,49927,.,.,0.000000,49927.000000,,0.0,483916,.,.,0.000000,483916.000000,,0.0,300524,.,.,0.000000,300524.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.218185,0.093524,0.360182,0.130927,54355,97471,83977437.000000,62855663.000000,0.000000,229690,.,.,127397.000000,85854.000000,,1.48387960957,50115,.,.,13.000000,50089.000000,,0.00025953802232,179575,.,.,127384.000000,35765.000000,,3.56169439396,834367,.,.,0.000000,834367.000000,,0.0,49927,.,.,0.000000,49927.000000,,0.0,483916,.,.,0.000000,483916.000000,,0.0,300524,.,.,0.000000,300524.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.336545,0.176921,0.84386,0.231922,1202,4112,38076769.000000,13780238.000000,0.000000,7473,.,.,4413.000000,2677.000000,,1.64848711244,2515,.,.,1.000000,2513.000000,,0.000397930760048,4958,.,.,4412.000000,164.000000,,26.9024390244,90246,.,.,0.000000,90246.000000,,0.0,2493,.,.,0.000000,2493.000000,,0.0,11598,.,.,0.000000,11598.000000,,0.0,76155,.,.,0.000000,76155.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.336545,0.176921,0.84386,0.231922,1202,4112,38076769.000000,13780238.000000,0.000000,7473,.,.,4413.000000,2677.000000,,1.64848711244,2515,.,.,1.000000,2513.000000,,0.000397930760048,4958,.,.,4412.000000,164.000000,,26.9024390244,90246,.,.,0.000000,90246.000000,,0.0,2493,.,.,0.000000,2493.000000,,0.0,11598,.,.,0.000000,11598.000000,,0.0,76155,.,.,0.000000,76155.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.26145,0.214534,0.539135,0.23568,6000,14670,26604713.000000,19582480.000000,0.000000,32270,.,.,17824.000000,9311.000000,,1.91429491999,8437,.,.,9.000000,8420.000000,,0.00106888361045,23833,.,.,17815.000000,891.000000,,19.9943883277,84413,.,.,0.000000,84413.000000,,0.0,8346,.,.,0.000000,8346.000000,,0.0,30557,.,.,0.000000,30557.000000,,0.0,45510,.,.,0.000000,45510.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.26145,0.214534,0.539135,0.23568,6000,14670,26604713.000000,19582480.000000,0.000000,32270,.,.,17824.000000,9311.000000,,1.91429491999,8437,.,.,9.000000,8420.000000,,0.00106888361045,23833,.,.,17815.000000,891.000000,,19.9943883277,84413,.,.,0.000000,84413.000000,,0.0,8346,.,.,0.000000,8346.000000,,0.0,30557,.,.,0.000000,30557.000000,,0.0,45510,.,.,0.000000,45510.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7463,.,.,0.000000,7463.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7463,.,.,0.000000,7463.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7463,.,.,0.000000,7463.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7463,.,.,0.000000,7463.000000,,0.0
