Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.367394,0.450438,0.424585,0.4047,171662,46098,2809068885,2547077196.000000,0.000000,523873,.,.,295515.000000,193217.000000,,1.52944616675,192468,.,.,24.000000,192420.000000,,0.000124727159339,331405,.,.,295491.000000,797.000000,,370.754077792,739557,.,.,0.000000,739557.000000,,0.0,191685,.,.,0.000000,191685.000000,,0.0,233867,.,.,0.000000,233867.000000,,0.0,314005,.,.,0.000000,314005.000000,,0.0
INDEL,*,*,PASS,*,QUAL,*,0.367394,0.450438,0.424585,0.4047,171662,46098,2809068885,2547077196.000000,0.000000,523873,.,.,295515.000000,193217.000000,,1.52944616675,192468,.,.,24.000000,192420.000000,,0.000124727159339,331405,.,.,295491.000000,797.000000,,370.754077792,739557,.,.,0.000000,739557.000000,,0.0,191685,.,.,0.000000,191685.000000,,0.0,233867,.,.,0.000000,233867.000000,,0.0,314005,.,.,0.000000,314005.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.371981,0.490611,0.522212,0.423139,76398,10051,83977437.000000,62855669.000000,0.000000,229584,.,.,127368.000000,85771.000000,,1.48497743993,85401,.,.,11.000000,85379.000000,,0.000128837301913,144183,.,.,127357.000000,392.000000,,324.890306122,363119,.,.,0.000000,363119.000000,,0.0,85118,.,.,0.000000,85118.000000,,0.0,88376,.,.,0.000000,88376.000000,,0.0,189625,.,.,0.000000,189625.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.371981,0.490611,0.522212,0.423139,76398,10051,83977437.000000,62855669.000000,0.000000,229584,.,.,127368.000000,85771.000000,,1.48497743993,85401,.,.,11.000000,85379.000000,,0.000128837301913,144183,.,.,127357.000000,392.000000,,324.890306122,363119,.,.,0.000000,363119.000000,,0.0,85118,.,.,0.000000,85118.000000,,0.0,88376,.,.,0.000000,88376.000000,,0.0,189625,.,.,0.000000,189625.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.357286,0.458866,0.881861,0.401755,2371,496,38076769.000000,13780238.000000,0.000000,7487,.,.,4417.000000,2686.000000,,1.6444527178,2675,.,.,0.000000,2675.000000,,0.0,4812,.,.,4417.000000,11.000000,,401.545454545,48976,.,.,0.000000,48976.000000,,0.0,2655,.,.,0.000000,2655.000000,,0.0,3131,.,.,0.000000,3131.000000,,0.0,43190,.,.,0.000000,43190.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.357286,0.458866,0.881861,0.401755,2371,496,38076769.000000,13780238.000000,0.000000,7487,.,.,4417.000000,2686.000000,,1.6444527178,2675,.,.,0.000000,2675.000000,,0.0,4812,.,.,4417.000000,11.000000,,401.545454545,48976,.,.,0.000000,48976.000000,,0.0,2655,.,.,0.000000,2655.000000,,0.0,3131,.,.,0.000000,3131.000000,,0.0,43190,.,.,0.000000,43190.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.286827,0.374636,0.58912,0.324903,11980,2489,26604713.000000,19582480.000000,0.000000,32239,.,.,17793.000000,9309.000000,,1.91137608766,9247,.,.,7.000000,9233.000000,,0.000758150113723,22992,.,.,17786.000000,76.000000,,234.026315789,59358,.,.,0.000000,59358.000000,,0.0,9137,.,.,0.000000,9137.000000,,0.0,15252,.,.,0.000000,15252.000000,,0.0,34969,.,.,0.000000,34969.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.286827,0.374636,0.58912,0.324903,11980,2489,26604713.000000,19582480.000000,0.000000,32239,.,.,17793.000000,9309.000000,,1.91137608766,9247,.,.,7.000000,9233.000000,,0.000758150113723,22992,.,.,17786.000000,76.000000,,234.026315789,59358,.,.,0.000000,59358.000000,,0.0,9137,.,.,0.000000,9137.000000,,0.0,15252,.,.,0.000000,15252.000000,,0.0,34969,.,.,0.000000,34969.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6426,.,.,0.000000,6426.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6426,.,.,0.000000,6426.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6426,.,.,0.000000,6426.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6426,.,.,0.000000,6426.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.320749,0.418567,0.831411,0.363187,5768,1307,119934799.000000,20704494.000000,0.000000,17244,.,.,10233.000000,5550.000000,,1.84378378378,5531,.,.,4.000000,5523.000000,,0.000724244070252,11713,.,.,10229.000000,27.000000,,378.851851852,77502,.,.,0.000000,77502.000000,,0.0,5469,.,.,0.000000,5469.000000,,0.0,7597,.,.,0.000000,7597.000000,,0.0,64436,.,.,0.000000,64436.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,PASS,*,QUAL,*,0.320749,0.418567,0.831411,0.363187,5768,1307,119934799.000000,20704494.000000,0.000000,17244,.,.,10233.000000,5550.000000,,1.84378378378,5531,.,.,4.000000,5523.000000,,0.000724244070252,11713,.,.,10229.000000,27.000000,,378.851851852,77502,.,.,0.000000,77502.000000,,0.0,5469,.,.,0.000000,5469.000000,,0.0,7597,.,.,0.000000,7597.000000,,0.0,64436,.,.,0.000000,64436.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,ALL,*,QUAL,*,0.287659,0.38036,0.42159,0.327577,36553,5977,38085246.000000,29892681.000000,0.000000,94692,.,.,50271.000000,27375.000000,,1.83638356164,27239,.,.,13.000000,27213.000000,,0.000477712857825,67453,.,.,50258.000000,162.000000,,310.234567901,122657,.,.,0.000000,122657.000000,,0.0,26985,.,.,0.000000,26985.000000,,0.0,43961,.,.,0.000000,43961.000000,,0.0,51711,.,.,0.000000,51711.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,PASS,*,QUAL,*,0.287659,0.38036,0.42159,0.327577,36553,5977,38085246.000000,29892681.000000,0.000000,94692,.,.,50271.000000,27375.000000,,1.83638356164,27239,.,.,13.000000,27213.000000,,0.000477712857825,67453,.,.,50258.000000,162.000000,,310.234567901,122657,.,.,0.000000,122657.000000,,0.0,26985,.,.,0.000000,26985.000000,,0.0,43961,.,.,0.000000,43961.000000,,0.0,51711,.,.,0.000000,51711.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,ALL,*,QUAL,*,0.346864,0.456656,0.528361,0.394259,117689,17332,249348603.000000,121472012.000000,0.000000,338504,.,.,185592.000000,117947.000000,,1.57352030997,117415,.,.,24.000000,117367.000000,,0.000204486780782,221089,.,.,185568.000000,580.000000,,319.944827586,542444,.,.,0.000000,542444.000000,,0.0,116830,.,.,0.000000,116830.000000,,0.0,139008,.,.,0.000000,139008.000000,,0.0,286606,.,.,0.000000,286606.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,PASS,*,QUAL,*,0.346864,0.456656,0.528361,0.394259,117689,17332,249348603.000000,121472012.000000,0.000000,338504,.,.,185592.000000,117947.000000,,1.57352030997,117415,.,.,24.000000,117367.000000,,0.000204486780782,221089,.,.,185568.000000,580.000000,,319.944827586,542444,.,.,0.000000,542444.000000,,0.0,116830,.,.,0.000000,116830.000000,,0.0,139008,.,.,0.000000,139008.000000,,0.0,286606,.,.,0.000000,286606.000000,,0.0
INDEL,*,GRCh38_BadPromoters.bed.gz,ALL,*,QUAL,*,0.372093,0.470588,0.575,0.415584,27,9,197273.000000,149914.000000,0.000000,86,.,.,50.000000,32.000000,,1.5625,32,.,.,0.000000,32.000000,,0.0,54,.,.,50.000000,0.000000,,,160,.,.,0.000000,160.000000,,0.0,32,.,.,0.000000,32.000000,,0.0,36,.,.,0.000000,36.000000,,0.0,92,.,.,0.000000,92.000000,,0.0
INDEL,*,GRCh38_BadPromoters.bed.gz,PASS,*,QUAL,*,0.372093,0.470588,0.575,0.415584,27,9,197273.000000,149914.000000,0.000000,86,.,.,50.000000,32.000000,,1.5625,32,.,.,0.000000,32.000000,,0.0,54,.,.,50.000000,0.000000,,,160,.,.,0.000000,160.000000,,0.0,32,.,.,0.000000,32.000000,,0.0,36,.,.,0.000000,36.000000,,0.0,92,.,.,0.000000,92.000000,,0.0
INDEL,*,GRCh38_HG001_GIABv3.2.2_compoundhet_slop50.bed.gz,ALL,*,QUAL,*,0.316873,0.374099,0.51697,0.343116,14692,2329,8094883.000000,4475199.000000,0.000000,32947,.,.,10677.000000,10507.000000,,1.01617968973,10440,.,.,8.000000,10424.000000,,0.000767459708365,22507,.,.,10669.000000,83.000000,,128.542168675,57454,.,.,0.000000,57454.000000,,0.0,10382,.,.,0.000000,10382.000000,,0.0,17370,.,.,0.000000,17370.000000,,0.0,29702,.,.,0.000000,29702.000000,,0.0
