Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.222455,0.016061,0.105082,0.029958,104424,782927,2809068885,2547105669.000000,0.000000,526124,.,.,296733.000000,194170.000000,,1.5282123912,117039,.,.,28.000000,116983.000000,,0.000239351016814,409085,.,.,296705.000000,77187.000000,,3.84397631726,8107564,.,.,0.000000,8107564.000000,,0.0,116530,.,.,0.000000,116530.000000,,0.0,7139077,.,.,0.000000,7139077.000000,,0.0,851957,.,.,0.000000,851957.000000,,0.0
INDEL,*,*,PASS,*,QUAL,*,0.222455,0.016061,0.105082,0.029958,104424,782927,2809068885,2547105669.000000,0.000000,526124,.,.,296733.000000,194170.000000,,1.5282123912,117039,.,.,28.000000,116983.000000,,0.000239351016814,409085,.,.,296705.000000,77187.000000,,3.84397631726,8107564,.,.,0.000000,8107564.000000,,0.0,116530,.,.,0.000000,116530.000000,,0.0,7139077,.,.,0.000000,7139077.000000,,0.0,851957,.,.,0.000000,851957.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.091161,0.010615,0.18286,0.019016,30930,290412,83977437.000000,62855671.000000,0.000000,230229,.,.,127700.000000,86052.000000,,1.48398642681,20988,.,.,11.000000,20966.000000,,0.000524658971668,209241,.,.,127689.000000,65086.000000,,1.96185047476,2408975,.,.,0.000000,2408975.000000,,0.0,20895,.,.,0.000000,20895.000000,,0.0,1947574,.,.,0.000000,1947574.000000,,0.0,440506,.,.,0.000000,440506.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.091161,0.010615,0.18286,0.019016,30930,290412,83977437.000000,62855671.000000,0.000000,230229,.,.,127700.000000,86052.000000,,1.48398642681,20988,.,.,11.000000,20966.000000,,0.000524658971668,209241,.,.,127689.000000,65086.000000,,1.96185047476,2408975,.,.,0.000000,2408975.000000,,0.0,20895,.,.,0.000000,20895.000000,,0.0,1947574,.,.,0.000000,1947574.000000,,0.0,440506,.,.,0.000000,440506.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.323259,0.064556,0.746741,0.10762,1732,5039,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,2428,.,.,1.000000,2426.000000,,0.000412201154163,5083,.,.,4427.000000,273.000000,,16.2161172161,147529,.,.,0.000000,147529.000000,,0.0,2412,.,.,0.000000,2412.000000,,0.0,34951,.,.,0.000000,34951.000000,,0.0,110166,.,.,0.000000,110166.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.323259,0.064556,0.746741,0.10762,1732,5039,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,2428,.,.,1.000000,2426.000000,,0.000412201154163,5083,.,.,4427.000000,273.000000,,16.2161172161,147529,.,.,0.000000,147529.000000,,0.0,2412,.,.,0.000000,2412.000000,,0.0,34951,.,.,0.000000,34951.000000,,0.0,110166,.,.,0.000000,110166.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.240153,0.099566,0.4045,0.14077,8145,14827,26604713.000000,19582480.000000,0.000000,32371,.,.,17870.000000,9353.000000,,1.91061691436,7774,.,.,10.000000,7755.000000,,0.00128949065119,24597,.,.,17860.000000,1598.000000,,11.1764705882,129681,.,.,0.000000,129681.000000,,0.0,7689,.,.,0.000000,7689.000000,,0.0,69536,.,.,0.000000,69536.000000,,0.0,52456,.,.,0.000000,52456.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.240153,0.099566,0.4045,0.14077,8145,14827,26604713.000000,19582480.000000,0.000000,32371,.,.,17870.000000,9353.000000,,1.91061691436,7774,.,.,10.000000,7755.000000,,0.00128949065119,24597,.,.,17860.000000,1598.000000,,11.1764705882,129681,.,.,0.000000,129681.000000,,0.0,7689,.,.,0.000000,7689.000000,,0.0,69536,.,.,0.000000,69536.000000,,0.0,52456,.,.,0.000000,52456.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,31810,.,.,0.000000,31810.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,31810,.,.,0.000000,31810.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,31810,.,.,0.000000,31810.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,31810,.,.,0.000000,31810.000000,,0.0
