Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.366397,0.449594,0.427753,0.403754,171954,46215,2809068885,2547105669.000000,0.000000,526124,.,.,296733.000000,194170.000000,,1.5282123912,192770,.,.,24.000000,192722.000000,,0.000124531708886,333354,.,.,296709.000000,1448.000000,,204.909530387,746209,.,.,0.000000,746209.000000,,0.0,191984,.,.,0.000000,191984.000000,,0.0,235032,.,.,0.000000,235032.000000,,0.0,319193,.,.,0.000000,319193.000000,,0.0
INDEL,*,*,PASS,*,QUAL,*,0.366397,0.449594,0.427753,0.403754,171954,46215,2809068885,2547105669.000000,0.000000,526124,.,.,296733.000000,194170.000000,,1.5282123912,192770,.,.,24.000000,192722.000000,,0.000124531708886,333354,.,.,296709.000000,1448.000000,,204.909530387,746209,.,.,0.000000,746209.000000,,0.0,191984,.,.,0.000000,191984.000000,,0.0,235032,.,.,0.000000,235032.000000,,0.0,319193,.,.,0.000000,319193.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.371487,0.490355,0.523694,0.422724,76508,10072,83977437.000000,62855671.000000,0.000000,230207,.,.,127692.000000,86040.000000,,1.48410041841,85519,.,.,11.000000,85497.000000,,0.000128659485128,144688,.,.,127681.000000,543.000000,,235.139963168,364944,.,.,0.000000,364944.000000,,0.0,85236,.,.,0.000000,85236.000000,,0.0,88589,.,.,0.000000,88589.000000,,0.0,191119,.,.,0.000000,191119.000000,,0.0
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.371487,0.490355,0.523694,0.422724,76508,10072,83977437.000000,62855671.000000,0.000000,230207,.,.,127692.000000,86040.000000,,1.48410041841,85519,.,.,11.000000,85497.000000,,0.000128659485128,144688,.,.,127681.000000,543.000000,,235.139963168,364944,.,.,0.000000,364944.000000,,0.0,85236,.,.,0.000000,85236.000000,,0.0,88589,.,.,0.000000,88589.000000,,0.0,191119,.,.,0.000000,191119.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.356411,0.458499,0.883361,0.40106,2372,499,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,2677,.,.,0.000000,2677.000000,,0.0,4834,.,.,4428.000000,22.000000,,201.272727273,49683,.,.,0.000000,49683.000000,,0.0,2657,.,.,0.000000,2657.000000,,0.0,3138,.,.,0.000000,3138.000000,,0.0,43888,.,.,0.000000,43888.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.356411,0.458499,0.883361,0.40106,2372,499,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,2677,.,.,0.000000,2677.000000,,0.0,4834,.,.,4428.000000,22.000000,,201.272727273,49683,.,.,0.000000,49683.000000,,0.0,2657,.,.,0.000000,2657.000000,,0.0,3138,.,.,0.000000,3138.000000,,0.0,43888,.,.,0.000000,43888.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.286116,0.374412,0.590507,0.324362,12001,2495,26604713.000000,19582480.000000,0.000000,32368,.,.,17868.000000,9352.000000,,1.91060735672,9261,.,.,7.000000,9247.000000,,0.000757002271007,23107,.,.,17861.000000,105.000000,,170.104761905,59686,.,.,0.000000,59686.000000,,0.0,9151,.,.,0.000000,9151.000000,,0.0,15290,.,.,0.000000,15290.000000,,0.0,35245,.,.,0.000000,35245.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.286116,0.374412,0.590507,0.324362,12001,2495,26604713.000000,19582480.000000,0.000000,32368,.,.,17868.000000,9352.000000,,1.91060735672,9261,.,.,7.000000,9247.000000,,0.000757002271007,23107,.,.,17861.000000,105.000000,,170.104761905,59686,.,.,0.000000,59686.000000,,0.0,9151,.,.,0.000000,9151.000000,,0.0,15290,.,.,0.000000,15290.000000,,0.0,35245,.,.,0.000000,35245.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7676,.,.,0.000000,7676.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7676,.,.,0.000000,7676.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7676,.,.,0.000000,7676.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7676,.,.,0.000000,7676.000000,,0.0
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.319933,0.418411,0.835549,0.362605,5775,1311,119934799.000000,20704494.000000,0.000000,17313,.,.,10270.000000,5578.000000,,1.8411617067,5539,.,.,4.000000,5531.000000,,0.000723196528657,11774,.,.,10266.000000,47.000000,,218.425531915,79598,.,.,0.000000,79598.000000,,0.0,5477,.,.,0.000000,5477.000000,,0.0,7613,.,.,0.000000,7613.000000,,0.0,66508,.,.,0.000000,66508.000000,,0.0
